xi,theta,dtheta_dxi,rho_over_rhoc,dimensionless_mass
1.150288284321080212e+01,1.488968630846319863e-01,-1.265732951846681650e-02,7.318595449568065289e-05,1.674771183228371818e+00
1.151288534133533226e+01,1.487703645115221185e-01,-1.263607532356104089e-02,7.287559867456679878e-05,1.674867922838785717e+00
1.152288783945986417e+01,1.486440782689191775e-01,-1.261487399410154281e-02,7.256681492378217857e-05,1.674964419909995561e+00
1.153289033758439430e+01,1.485180038289025395e-01,-1.259372535706258442e-02,7.225959399601749374e-05,1.675060675244135489e+00
1.154289283570892621e+01,1.483921406652787822e-01,-1.257262924011639908e-02,7.195392670583863339e-05,1.675156689640059593e+00
1.155289533383345812e+01,1.482664882535747464e-01,-1.255158547162989364e-02,7.164980392922311000e-05,1.675252463893358357e+00
1.156289783195798826e+01,1.481410460710306243e-01,-1.253059388066132124e-02,7.134721660310037127e-05,1.675347998796375526e+00
1.157290033008252017e+01,1.480158135965928268e-01,-1.250965429695698530e-02,7.104615572489535104e-05,1.675443295138221655e+00
1.158290282820705031e+01,1.478907903109075161e-01,-1.248876655094799046e-02,7.074661235207727853e-05,1.675538353704793204e+00
1.159290532633158222e+01,1.477659756963133897e-01,-1.246793047374695693e-02,7.044857760171034428e-05,1.675633175278784304e+00
1.160290782445611235e+01,1.476413692368351571e-01,-1.244714589714480957e-02,7.015204265000963809e-05,1.675727760639704522e+00
1.161291032258064426e+01,1.475169704181766017e-01,-1.242641265360753741e-02,6.985699873189974319e-05,1.675822110563894185e+00
1.162291282070517440e+01,1.473927787277138912e-01,-1.240573057627300871e-02,6.956343714057740973e-05,1.675916225824538142e+00
1.163291531882970631e+01,1.472687936544889442e-01,-1.238509949894776689e-02,6.927134922707794170e-05,1.676010107191682419e+00
1.164291781695423822e+01,1.471450146892026578e-01,-1.236451925610388379e-02,6.898072639984474154e-05,1.676103755432248876e+00
1.165292031507876835e+01,1.470214413242083018e-01,-1.234398968287579897e-02,6.869156012430270369e-05,1.676197171310050527e+00
1.166292281320330027e+01,1.468980730535049128e-01,-1.232351061505717292e-02,6.840384192243503694e-05,1.676290355585805525e+00
1.167292531132783040e+01,1.467749093727307719e-01,-1.230308188909780449e-02,6.811756337236366465e-05,1.676383309017153378e+00
1.168292780945236231e+01,1.466519497791566873e-01,-1.228270334210048928e-02,6.783271610793263357e-05,1.676476032358668933e+00
1.169293030757689245e+01,1.465291937716797499e-01,-1.226237481181798213e-02,6.754929181829584604e-05,1.676568526361876366e+00
1.170293280570142436e+01,1.464066408508165329e-01,-1.224209613664988677e-02,6.726728224750687911e-05,1.676660791775266501e+00
1.171293530382595627e+01,1.462842905186968745e-01,-1.222186715563964091e-02,6.698667919411342524e-05,1.676752829344307250e+00
1.172293780195048640e+01,1.461621422790574387e-01,-1.220168770847147345e-02,6.670747451075445696e-05,1.676844639811462478e+00
1.173294030007501831e+01,1.460401956372350818e-01,-1.218155763546736881e-02,6.642966010376021046e-05,1.676936223916202451e+00
1.174294279819954845e+01,1.459184501001608569e-01,-1.216147677758410046e-02,6.615322793275676353e-05,1.677027582395020477e+00
1.175294529632408036e+01,1.457969051763533253e-01,-1.214144497641021780e-02,6.587817001027222621e-05,1.677118715981447572e+00
1.176294779444861049e+01,1.456755603759125051e-01,-1.212146207416310052e-02,6.560447840134755288e-05,1.677209625406064664e+00
1.177295029257314241e+01,1.455544152105134603e-01,-1.210152791368598185e-02,6.533214522314960404e-05,1.677300311396517252e+00
1.178295279069767254e+01,1.454334691934001111e-01,-1.208164233844504637e-02,6.506116264458778600e-05,1.677390774677531393e+00
1.179295528882220445e+01,1.453127218393790165e-01,-1.206180519252647056e-02,6.479152288593367206e-05,1.677481015970923250e+00
1.180295778694673636e+01,1.451921726648131294e-01,-1.204201632063355530e-02,6.452321821844372732e-05,1.677571035995618853e+00
1.181296028507126650e+01,1.450718211876157737e-01,-1.202227556808381503e-02,6.425624096398524531e-05,1.677660835467661871e+00
1.182296278319579841e+01,1.449516669272443159e-01,-1.200258278080610155e-02,6.399058349466491393e-05,1.677750415100232262e+00
1.183296528132032854e+01,1.448317094046942533e-01,-1.198293780533777296e-02,6.372623823246099982e-05,1.677839775603656491e+00
1.184296777944486045e+01,1.447119481424929965e-01,-1.196334048882181054e-02,6.346319764885783676e-05,1.677928917685422405e+00
1.185297027756939059e+01,1.445923826646939858e-01,-1.194379067900403282e-02,6.320145426448408156e-05,1.678017842050192332e+00
1.186297277569392250e+01,1.444730124968704454e-01,-1.192428822423025232e-02,6.294100064875284028e-05,1.678106549399818181e+00
1.187297527381845441e+01,1.443538371661096387e-01,-1.190483297344349829e-02,6.268182941950586017e-05,1.678195040433351881e+00
1.188297777194298455e+01,1.442348562010067892e-01,-1.188542477618122553e-02,6.242393324265976806e-05,1.678283315847059809e+00
1.189298027006751646e+01,1.441160691316591136e-01,-1.186606348257254057e-02,6.216730483185541230e-05,1.678371376334437226e+00
1.190298276819204659e+01,1.439974754896600206e-01,-1.184674894333547467e-02,6.191193694811021326e-05,1.678459222586220267e+00
1.191298526631657850e+01,1.438790748080931159e-01,-1.182748100977421002e-02,6.165782239947291280e-05,1.678546855290398154e+00
1.192298776444110864e+01,1.437608666215264841e-01,-1.180825953377639091e-02,6.140495404068167101e-05,1.678634275132227627e+00
1.193299026256564055e+01,1.436428504660066940e-01,-1.178908436781038807e-02,6.115332477282420958e-05,1.678721482794245379e+00
1.194299276069017068e+01,1.435250258790532474e-01,-1.176995536492262892e-02,6.090292754300158032e-05,1.678808478956280714e+00
1.195299525881470259e+01,1.434073923996525279e-01,-1.175087237873489142e-02,6.065375534399352616e-05,1.678895264295467538e+00
1.196299775693923451e+01,1.432899495682523061e-01,-1.173183526344166554e-02,6.040580121392768434e-05,1.678981839486259231e+00
1.197300025506376464e+01,1.431726969267558824e-01,-1.171284387380748700e-02,6.015905823595054454e-05,1.679068205200438868e+00
1.198300275318829655e+01,1.430556340185164255e-01,-1.169389806516429008e-02,5.991351953790151065e-05,1.679154362107132092e+00
1.199300525131282669e+01,1.429387603883313096e-01,-1.167499769340881594e-02,5.966917829198939514e-05,1.679240310872822217e+00
1.200300774943735860e+01,1.428220755824364807e-01,-1.165614261499996543e-02,5.942602771447159688e-05,1.679326052161358662e+00
1.201301024756188873e+01,1.427055791485009328e-01,-1.163733268695623692e-02,5.918406106533600299e-05,1.679411586633972275e+00
1.202301274568642064e+01,1.425892706356209627e-01,-1.161856776685311898e-02,5.894327164798487614e-05,1.679496914949286657e+00
1.203301524381095255e+01,1.424731495943146742e-01,-1.159984771282054385e-02,5.870365280892177087e-05,1.679582037763330149e+00
1.204301774193548269e+01,1.423572155765165936e-01,-1.158117238354031825e-02,5.846519793744115357e-05,1.679666955729547384e+00
1.205302024006001460e+01,1.422414681355718691e-01,-1.156254163824358208e-02,5.822790046531949298e-05,1.679751669498813271e+00
1.206302273818454474e+01,1.421259068262310798e-01,-1.154395533670829650e-02,5.799175386651009794e-05,1.679836179719443212e+00
1.207302523630907665e+01,1.420105312046445745e-01,-1.152541333925670951e-02,5.775675165683936458e-05,1.679920487037205756e+00
1.208302773443360678e+01,1.418953408283571693e-01,-1.150691550675287701e-02,5.752288739370605932e-05,1.680004592095334814e+00
1.209303023255813869e+01,1.417803352563025976e-01,-1.148846170060014750e-02,5.729015467578249917e-05,1.680088495534539650e+00
1.210303273068266883e+01,1.416655140487983744e-01,-1.147005178273872127e-02,5.705854714271886270e-05,1.680172197993020200e+00
1.211303522880720074e+01,1.415508767675401069e-01,-1.145168561564315762e-02,5.682805847484872754e-05,1.680255700106474404e+00
1.212303772693173265e+01,1.414364229755964708e-01,-1.143336306231994975e-02,5.659868239289814499e-05,1.680339002508113744e+00
1.213304022505626278e+01,1.413221522374037142e-01,-1.141508398630507876e-02,5.637041265769611068e-05,1.680422105828672574e+00
1.214304272318079470e+01,1.412080641187604402e-01,-1.139684825166158502e-02,5.614324306988780660e-05,1.680505010696419443e+00
1.215304522130532483e+01,1.410941581868223049e-01,-1.137865572297717780e-02,5.591716746964988283e-05,1.680587717737170417e+00
1.216304771942985674e+01,1.409804340100968556e-01,-1.136050626536180830e-02,5.569217973640821942e-05,1.680670227574297959e+00
1.217305021755438688e+01,1.408668911584382843e-01,-1.134239974444532263e-02,5.546827378855774142e-05,1.680752540828744701e+00
1.218305271567891879e+01,1.407535292030421270e-01,-1.132433602637504880e-02,5.524544358318425326e-05,1.680834658119032321e+00
1.219305521380344892e+01,1.406403477164403504e-01,-1.130631497781347909e-02,5.502368311578920048e-05,1.680916580061275534e+00
1.220305771192798083e+01,1.405273462724959399e-01,-1.128833646593587967e-02,5.480298642001555634e-05,1.680998307269190528e+00
1.221306021005251274e+01,1.404145244463979869e-01,-1.127040035842799201e-02,5.458334756737685253e-05,1.681079840354107624e+00
1.222306270817704288e+01,1.403018818146564706e-01,-1.125250652348369455e-02,5.436476066698763302e-05,1.681161179924981930e+00
1.223306520630157479e+01,1.401894179550972341e-01,-1.123465482980267986e-02,5.414721986529640149e-05,1.681242326588403557e+00
1.224306770442610492e+01,1.400771324468569612e-01,-1.121684514658818563e-02,5.393071934582062199e-05,1.681323280948610055e+00
1.225307020255063684e+01,1.399650248703780409e-01,-1.119907734354467534e-02,5.371525332888354238e-05,1.681404043607496179e+00
1.226307270067516697e+01,1.398530948074037661e-01,-1.118135129087559354e-02,5.350081607135364031e-05,1.681484615164624108e+00
1.227307519879969888e+01,1.397413418409731156e-01,-1.116366685928107602e-02,5.328740186638534972e-05,1.681564996217236319e+00
1.228307769692423079e+01,1.396297655554159800e-01,-1.114602391995572067e-02,5.307500504316253867e-05,1.681645187360263805e+00
1.229308019504876093e+01,1.395183655363481934e-01,-1.112842234458634276e-02,5.286361996664365405e-05,1.681725189186338287e+00
1.230308269317329284e+01,1.394071413706665097e-01,-1.111086200534972673e-02,5.265324103730866201e-05,1.681805002285801764e+00
1.231308519129782297e+01,1.392960926465438287e-01,-1.109334277491044914e-02,5.244386269090842785e-05,1.681884627246718278e+00
1.232308768942235488e+01,1.391852189534242834e-01,-1.107586452641863388e-02,5.223547939821572903e-05,1.681964064654882796e+00
1.233309018754688502e+01,1.390745198820184658e-01,-1.105842713350779251e-02,5.202808566477847035e-05,1.682043315093833646e+00
1.234309268567141693e+01,1.389639950242984312e-01,-1.104103047029261590e-02,5.182167603067429519e-05,1.682122379144860069e+00
1.235309518379594707e+01,1.388536439734930905e-01,-1.102367441136682495e-02,5.161624507026789361e-05,1.682201257387014870e+00
1.236309768192047898e+01,1.387434663240832977e-01,-1.100635883180099348e-02,5.141178739196948950e-05,1.682279950397123747e+00
1.237310018004501089e+01,1.386334616717971591e-01,-1.098908360714041799e-02,5.120829763799566564e-05,1.682358458749795727e+00
1.238310267816954102e+01,1.385236296136052869e-01,-1.097184861340297184e-02,5.100577048413184206e-05,1.682436783017432491e+00
1.239310517629407293e+01,1.384139697477160535e-01,-1.095465372707697151e-02,5.080420063949660442e-05,1.682514923770239923e+00
1.240310767441860307e+01,1.383044816735708726e-01,-1.093749882511908106e-02,5.060358284630787543e-05,1.682592881576236987e+00
1.241311017254313498e+01,1.381951649918396197e-01,-1.092038378495218537e-02,5.040391187965104469e-05,1.682670657001264614e+00
1.242311267066766511e+01,1.380860193044159689e-01,-1.090330848446332580e-02,5.020518254724883999e-05,1.682748250608999463e+00
1.243311516879219703e+01,1.379770442144125364e-01,-1.088627280200158559e-02,5.000738968923243194e-05,1.682825662960959257e+00
1.244311766691672894e+01,1.378682393261566608e-01,-1.086927661637604632e-02,4.981052817791558105e-05,1.682902894616515432e+00
1.245312016504125907e+01,1.377596042451855185e-01,-1.085231980685371495e-02,4.961459291756917792e-05,1.682979946132901361e+00
1.246312266316579098e+01,1.376511385782415442e-01,-1.083540225315746640e-02,4.941957884419809411e-05,1.683056818065224114e+00
1.247312516129032112e+01,1.375428419332681285e-01,-1.081852383546402438e-02,4.922548092532022171e-05,1.683133510966471347e+00
1.248312765941485303e+01,1.374347139194048162e-01,-1.080168443440190917e-02,4.903229415974625835e-05,1.683210025387523068e+00
1.249313015753938316e+01,1.373267541469830044e-01,-1.078488393104944099e-02,4.884001357736206716e-05,1.683286361877160298e+00
1.250313265566391507e+01,1.372189622275212517e-01,-1.076812220693271205e-02,4.864863423891197864e-05,1.683362520982074617e+00
1.251313515378844521e+01,1.371113377737210315e-01,-1.075139914402360557e-02,4.845815123578453196e-05,1.683438503246877938e+00
1.252313765191297712e+01,1.370038803994620968e-01,-1.073471462473779385e-02,4.826855968979911756e-05,1.683514309214111160e+00
1.253314015003750903e+01,1.368965897197981507e-01,-1.071806853193277460e-02,4.807985475299476777e-05,1.683589939424254611e+00
1.254314264816203917e+01,1.367894653509524883e-01,-1.070146074890589334e-02,4.789203160742051954e-05,1.683665394415736039e+00
1.255314514628657108e+01,1.366825069103133616e-01,-1.068489115939238662e-02,4.770508546492682072e-05,1.683740674724941710e+00
1.256314764441110121e+01,1.365757140164299277e-01,-1.066835964756344783e-02,4.751901156695955878e-05,1.683815780886223301e+00
1.257315014253563312e+01,1.364690862890076684e-01,-1.065186609802426521e-02,4.733380518435467899e-05,1.683890713431909436e+00
1.258315264066016326e+01,1.363626233489042272e-01,-1.063541039581212579e-02,4.714946161713512695e-05,1.683965472892312576e+00
1.259315513878469517e+01,1.362563248181248576e-01,-1.061899242639446732e-02,4.696597619430854998e-05,1.684040059795739674e+00
1.260315763690922708e+01,1.361501903198184538e-01,-1.060261207566699608e-02,4.678334427366761421e-05,1.684114474668501060e+00
1.261316013503375721e+01,1.360442194782729985e-01,-1.058626922995177522e-02,4.660156124159074855e-05,1.684188718034917764e+00
1.262316263315828913e+01,1.359384119189114282e-01,-1.056996377599533216e-02,4.642062251284511802e-05,1.684262790417332845e+00
1.263316513128281926e+01,1.358327672682874132e-01,-1.055369560096679898e-02,4.624052353039093208e-05,1.684336692336118935e+00
1.264316762940735117e+01,1.357272851540810288e-01,-1.053746459245601987e-02,4.606125976518697938e-05,1.684410424309686682e+00
1.265317012753188131e+01,1.356219652050948132e-01,-1.052127063847171570e-02,4.588282671599837163e-05,1.684483986854495186e+00
1.266317262565641322e+01,1.355168070512491607e-01,-1.050511362743960717e-02,4.570521990920447039e-05,1.684557380485057765e+00
1.267317512378094335e+01,1.354118103235786297e-01,-1.048899344820060364e-02,4.552843489860988356e-05,1.684630605713954843e+00
1.268317762190547526e+01,1.353069746542274465e-01,-1.047290999000894188e-02,4.535246726525548212e-05,1.684703663051837941e+00
1.269318012003000717e+01,1.352022996764455642e-01,-1.045686314253039227e-02,4.517731261723173443e-05,1.684776553007443001e+00
1.270318261815453731e+01,1.350977850245845269e-01,-1.044085279584043048e-02,4.500296658949313826e-05,1.684849276087594827e+00
1.271318511627906922e+01,1.349934303340932784e-01,-1.042487884042242463e-02,4.482942484367393349e-05,1.684921832797218189e+00
1.272318761440359935e+01,1.348892352415142493e-01,-1.040894116716586937e-02,4.465668306790559702e-05,1.684994223639345368e+00
1.273319011252813127e+01,1.347851993844791652e-01,-1.039303966736456961e-02,4.448473697663531346e-05,1.685066449115124154e+00
1.274319261065266140e+01,1.346813224017051058e-01,-1.037717423271489019e-02,4.431358231044612629e-05,1.685138509723827616e+00
1.275319510877719331e+01,1.345776039329904528e-01,-1.036134475531396391e-02,4.414321483587827492e-05,1.685210405962861202e+00
1.276319760690172522e+01,1.344740436192108368e-01,-1.034555112765795683e-02,4.397363034525188019e-05,1.685282138327770740e+00
1.277320010502625536e+01,1.343706411023153080e-01,-1.032979324264030919e-02,4.380482465649122230e-05,1.685353707312252869e+00
1.278320260315078727e+01,1.342673960253221721e-01,-1.031407099354997997e-02,4.363679361294986578e-05,1.685425113408160591e+00
1.279320510127531740e+01,1.341643080323152160e-01,-1.029838427406974503e-02,4.346953308323766148e-05,1.685496357105512821e+00
1.280320759939984931e+01,1.340613767684395996e-01,-1.028273297827444338e-02,4.330303896104847363e-05,1.685567438892503045e+00
1.281321009752437945e+01,1.339586018798981926e-01,-1.026711700062929097e-02,4.313730716498993974e-05,1.685638359255505758e+00
1.282321259564891136e+01,1.338559830139473827e-01,-1.025153623598814602e-02,4.297233363841357616e-05,1.685709118679086016e+00
1.283321509377344150e+01,1.337535198188934404e-01,-1.023599057959184190e-02,4.280811434924707909e-05,1.685779717646006537e+00
1.284321759189797341e+01,1.336512119440885216e-01,-1.022047992706646632e-02,4.264464528982728290e-05,1.685850156637236363e+00
1.285322009002250532e+01,1.335490590399268929e-01,-1.020500417442171334e-02,4.248192247673461601e-05,1.685920436131958189e+00
1.286322258814703545e+01,1.334470607578410462e-01,-1.018956321804919025e-02,4.231994195062872908e-05,1.685990556607576352e+00
1.287322508627156736e+01,1.333452167502978958e-01,-1.017415695472075575e-02,4.215869977608534291e-05,1.686060518539725495e+00
1.288322758439609750e+01,1.332435266707950872e-01,-1.015878528158687712e-02,4.199819204143455322e-05,1.686130322402276560e+00
1.289323008252062941e+01,1.331419901738569722e-01,-1.014344809617496838e-02,4.183841485859973177e-05,1.686199968667346782e+00
1.290323258064515954e+01,1.330406069150311954e-01,-1.012814529638776662e-02,4.167936436293862300e-05,1.686269457805305683e+00
1.291323507876969146e+01,1.329393765508846137e-01,-1.011287678050168566e-02,4.152103671308450837e-05,1.686338790284783506e+00
1.292323757689422159e+01,1.328382987389997716e-01,-1.009764244716521153e-02,4.136342809078944431e-05,1.686407966572678996e+00
1.293324007501875350e+01,1.327373731379711264e-01,-1.008244219539727003e-02,4.120653470076823875e-05,1.686476987134166272e+00
1.294324257314328541e+01,1.326365994074013566e-01,-1.006727592458563775e-02,4.105035277054368124e-05,1.686545852432703496e+00
1.295324507126781555e+01,1.325359772078976428e-01,-1.005214353448533569e-02,4.089487855029289796e-05,1.686614562930039529e+00
1.296324756939234746e+01,1.324355062010680872e-01,-1.003704492521703510e-02,4.074010831269498067e-05,1.686683119086221483e+00
1.297325006751687759e+01,1.323351860495179666e-01,-1.002197999726548404e-02,4.058603835277954398e-05,1.686751521359602490e+00
1.298325256564140950e+01,1.322350164168461240e-01,-1.000694865147792878e-02,4.043266498777655656e-05,1.686819770206849034e+00
1.299325506376593964e+01,1.321349969676414993e-01,-9.991950789062550853e-03,4.027998455696745991e-05,1.686887866082948495e+00
1.300325756189047155e+01,1.320351273674792436e-01,-9.976986311586900566e-03,4.012799342153678842e-05,1.686955809441216259e+00
1.301326006001500346e+01,1.319354072829173607e-01,-9.962055120976356579e-03,3.997668796442561246e-05,1.687023600733302819e+00
1.302326255813953360e+01,1.318358363814930712e-01,-9.947157119512578527e-03,3.982606459018567919e-05,1.687091240409201109e+00
1.303326505626406551e+01,1.317364143317192038e-01,-9.932292209831966590e-03,3.967611972483459711e-05,1.687158728917254935e+00
1.304326755438859564e+01,1.316371408030807821e-01,-9.917460294924145339e-03,3.952684981571242319e-05,1.687226066704164529e+00
1.305327005251312755e+01,1.315380154660313050e-01,-9.902661278130426778e-03,3.937825133133877859e-05,1.687293254214993876e+00
1.306327255063765769e+01,1.314390379919894158e-01,-9.887895063142316740e-03,3.923032076127161774e-05,1.687360291893178488e+00
1.307327504876218960e+01,1.313402080533353500e-01,-9.873161553999993539e-03,3.908305461596666157e-05,1.687427180180533615e+00
1.308327754688671973e+01,1.312415253234073820e-01,-9.858460655090824781e-03,3.893644942663787421e-05,1.687493919517257579e+00
1.309328004501125164e+01,1.311429894764984672e-01,-9.843792271147861622e-03,3.879050174511920691e-05,1.687560510341943987e+00
1.310328254313578356e+01,1.310446001878527444e-01,-9.829156307248365990e-03,3.864520814372715508e-05,1.687626953091583060e+00
1.311328504126031369e+01,1.309463571336620946e-01,-9.814552668812341271e-03,3.850056521512438596e-05,1.687693248201574292e+00
1.312328753938484560e+01,1.308482599910626987e-01,-9.799981261601040453e-03,3.835656957218433537e-05,1.687759396105727783e+00
1.313329003750937574e+01,1.307503084381317349e-01,-9.785441991715534971e-03,3.821321784785701052e-05,1.687825397236276004e+00
1.314329253563390765e+01,1.306525021538838260e-01,-9.770934765595233260e-03,3.807050669503537571e-05,1.687891252023877353e+00
1.315329503375843778e+01,1.305548408182677922e-01,-9.756459490016460012e-03,3.792843278642314063e-05,1.687956960897624592e+00
1.316329753188296969e+01,1.304573241121632365e-01,-9.742016072090992074e-03,3.778699281440325337e-05,1.688022524285050840e+00
1.317330003000750160e+01,1.303599517173772149e-01,-9.727604419264642907e-03,3.764618349090750486e-05,1.688087942612136017e+00
1.318330252813203174e+01,1.302627233166409049e-01,-9.713224439315836650e-03,3.750600154728700052e-05,1.688153216303316162e+00
1.319330502625656365e+01,1.301656385936061922e-01,-9.698876040354171765e-03,3.736644373418347904e-05,1.688218345781485441e+00
1.320330752438109378e+01,1.300686972328425617e-01,-9.684559130819038464e-03,3.722750682140200674e-05,1.688283331468007242e+00
1.321331002250562570e+01,1.299718989198335728e-01,-9.670273619478185825e-03,3.708918759778394970e-05,1.688348173782718620e+00
1.322331252063015583e+01,1.298752433409738338e-01,-9.656019415426346161e-03,3.695148287108160611e-05,1.688412873143936066e+00
1.323331501875468774e+01,1.297787301835654494e-01,-9.641796428083828155e-03,3.681438946783294707e-05,1.688477429968465060e+00
1.324331751687921788e+01,1.296823591358150507e-01,-9.627604567195146429e-03,3.667790423323811236e-05,1.688541844671603398e+00
1.325332001500374979e+01,1.295861298868303813e-01,-9.613443742827630298e-03,3.654202403103615026e-05,1.688606117667149187e+00
1.326332251312828170e+01,1.294900421266171053e-01,-9.599313865370068949e-03,3.640674574338292955e-05,1.688670249367407283e+00
1.327332501125281183e+01,1.293940955460756992e-01,-9.585214845531337541e-03,3.627206627073009519e-05,1.688734240183195734e+00
1.328332750937734374e+01,1.292982898369980649e-01,-9.571146594339037181e-03,3.613798253170441007e-05,1.688798090523850881e+00
1.329333000750187388e+01,1.292026246920645605e-01,-9.557109023138159187e-03,3.600449146298864196e-05,1.688861800797236468e+00
1.330333250562640579e+01,1.291070998048406693e-01,-9.543102043589723332e-03,3.587159001920268742e-05,1.688925371409746967e+00
1.331333500375093593e+01,1.290117148697740024e-01,-9.529125567669457716e-03,3.573927517278611889e-05,1.688988802766315578e+00
1.332333750187546784e+01,1.289164695821909401e-01,-9.515179507666449155e-03,3.560754391388095530e-05,1.689052095270419329e+00
1.333333999999999975e+01,1.288213636382936900e-01,-9.501263776181840398e-03,3.547639325021591673e-05,1.689115249324087298e+00
1.334334249812452988e+01,1.287263967351571503e-01,-9.487378286127497867e-03,3.534582020699122111e-05,1.689178265327904604e+00
1.335334499624906179e+01,1.286315685707256906e-01,-9.473522950724698466e-03,3.521582182676403832e-05,1.689241143681019741e+00
1.336334749437359193e+01,1.285368788438102094e-01,-9.459697683502840682e-03,3.508639516933520459e-05,1.689303884781150566e+00
1.337334999249812384e+01,1.284423272540849703e-01,-9.445902398298122726e-03,3.495753731163637736e-05,1.689366489024590079e+00
1.338335249062265397e+01,1.283479135020845208e-01,-9.432137009252276189e-03,3.482924534761812531e-05,1.689428956806212856e+00
1.339335498874718589e+01,1.282536372892007503e-01,-9.418401430811254582e-03,3.470151638813902804e-05,1.689491288519480605e+00
1.340335748687171602e+01,1.281594983176797542e-01,-9.404695577723979141e-03,3.457434756085523651e-05,1.689553484556449270e+00
1.341335998499624793e+01,1.280654962906188077e-01,-9.391019365041036043e-03,3.444773601011100249e-05,1.689615545307773692e+00
1.342336248312077984e+01,1.279716309119634521e-01,-9.377372708113439551e-03,3.432167889683013641e-05,1.689677471162714273e+00
1.343336498124530998e+01,1.278779018865044137e-01,-9.363755522591350050e-03,3.419617339840798690e-05,1.689739262509142748e+00
1.344336747936984189e+01,1.277843089198746063e-01,-9.350167724422821583e-03,3.407121670860429452e-05,1.689800919733547957e+00
1.345336997749437202e+01,1.276908517185462166e-01,-9.336609229852563252e-03,3.394680603743691289e-05,1.689862443221042065e+00
1.346337247561890393e+01,1.275975299898276794e-01,-9.323079955420681547e-03,3.382293861107614632e-05,1.689923833355365890e+00
1.347337497374343407e+01,1.275043434418608457e-01,-9.309579817961459100e-03,3.369961167174008373e-05,1.689985090518895561e+00
1.348337747186796598e+01,1.274112917836178749e-01,-9.296108734602103948e-03,3.357682247759026447e-05,1.690046215092646964e+00
1.349337996999249611e+01,1.273183747248984310e-01,-9.282666622761550843e-03,3.345456830262854360e-05,1.690107207456282623e+00
1.350338246811702803e+01,1.272255919763267684e-01,-9.269253400149213978e-03,3.333284643659446540e-05,1.690168067988117695e+00
1.351338496624155994e+01,1.271329432493487899e-01,-9.255868984763791774e-03,3.321165418486339576e-05,1.690228797065123301e+00
1.352338746436609007e+01,1.270404282562291598e-01,-9.242513294892061235e-03,3.309098886834535260e-05,1.690289395062936295e+00
1.353338996249062198e+01,1.269480467100484455e-01,-9.229186249107654977e-03,3.297084782338468326e-05,1.690349862355860822e+00
1.354339246061515212e+01,1.268557983247003140e-01,-9.215887766269892020e-03,3.285122840166041278e-05,1.690410199316875417e+00
1.355339495873968403e+01,1.267636828148884787e-01,-9.202617765522570423e-03,3.273212797008705975e-05,1.690470406317641006e+00
1.356339745686421416e+01,1.266716998961241181e-01,-9.189376166292789402e-03,3.261354391071667860e-05,1.690530483728501565e+00
1.357339995498874607e+01,1.265798492847229062e-01,-9.176162888289764522e-03,3.249547362064113238e-05,1.690590431918493675e+00
1.358340245311327799e+01,1.264881306978022091e-01,-9.162977851503667157e-03,3.237791451189522601e-05,1.690650251255351177e+00
1.359340495123780812e+01,1.263965438532783092e-01,-9.149820976204444886e-03,3.226086401136062570e-05,1.690709942105508956e+00
1.360340744936234003e+01,1.263050884698635190e-01,-9.136692182940660961e-03,3.214431956067018484e-05,1.690769504834110704e+00
1.361340994748687017e+01,1.262137642670635995e-01,-9.123591392538349387e-03,3.202827861611344225e-05,1.690828939805012920e+00
1.362341244561140208e+01,1.261225709651747073e-01,-9.110518526099845721e-03,3.191273864854210008e-05,1.690888247380790688e+00
1.363341494373593221e+01,1.260315082852809798e-01,-9.097473505002661234e-03,3.179769714327701957e-05,1.690947427922742552e+00
1.364341744186046412e+01,1.259405759492514543e-01,-9.084456250898322385e-03,3.168315160001499326e-05,1.691006481790896299e+00
1.365341993998499426e+01,1.258497736797375699e-01,-9.071466685711262329e-03,3.156909953273687912e-05,1.691065409344015391e+00
1.366342243810952617e+01,1.257591012001703090e-01,-9.058504731637663857e-03,3.145553846961599909e-05,1.691124210939601857e+00
1.367342493623405808e+01,1.256685582347575325e-01,-9.045570311144359582e-03,3.134246595292732355e-05,1.691182886933903617e+00
1.368342743435858821e+01,1.255781445084813430e-01,-9.032663346967700901e-03,3.122987953895734701e-05,1.691241437681918702e+00
1.369342993248312013e+01,1.254878597470952262e-01,-9.019783762112444300e-03,3.111777679791437719e-05,1.691299863537401249e+00
1.370343243060765026e+01,1.253977036771215803e-01,-9.006931479850653274e-03,3.100615531383982694e-05,1.691358164852865054e+00
1.371343492873218217e+01,1.253076760258488576e-01,-8.994106423720584637e-03,3.089501268451970266e-05,1.691416341979590676e+00
1.372343742685671231e+01,1.252177765213290106e-01,-8.981308517525606050e-03,3.078434652139707534e-05,1.691474395267629882e+00
1.373343992498124422e+01,1.251280048923748833e-01,-8.968537685333085804e-03,3.067415444948505977e-05,1.691532325065810749e+00
1.374344242310577613e+01,1.250383608685574632e-01,-8.955793851473320757e-03,3.056443410728024775e-05,1.691590131721741441e+00
1.375344492123030626e+01,1.249488441802033140e-01,-8.943076940538455602e-03,3.045518314667696469e-05,1.691647815581818648e+00
1.376344741935483817e+01,1.248594545583919940e-01,-8.930386877381388255e-03,3.034639923288208515e-05,1.691705376991228471e+00
1.377344991747936831e+01,1.247701917349533923e-01,-8.917723587114722086e-03,3.023808004433032617e-05,1.691762816293953975e+00
